id,name,priority,who,time,status
T10594,Aliquid neque autem aliquid dolor exercitationem laboriosam eius facere tempora,COULD,Joe,2,DONE
T10595,Voluptate porro temporibus suscipit quod,COULD,Joe,15,DONE
T10596,Necessitatibus ad modi sunt,COULD,Mike,2,DONE
T10597,Quisquam adipisci accusamus molestias,WISH,Joe,7,TODO
T10598,Distinctio enim voluptatem exercitationem tempore facere,MUST,Joe,2,DOING
T10599,Excepturi cupiditate est molestias,SHOULD,Natasha,10,DONE
T10600,Vel voluptate,MUST,Mike,15,DONE
T10601,Ullam incidunt voluptas adipisci deserunt,WISH,Joe,15,DONE
T10602,Voluptatem natus repellat autem consectetur in,WISH,Natasha,7,DONE
T10603,Repudiandae impedit itaque consequuntur itaque nulla veniam,COULD,Joe,15,DOING
T10604,Beatae in ipsum soluta eum voluptates,WISH,Mike,2,DONE
T10605,Voluptatibus omnis laborum,WISH,Natasha,15,TODO
T10606,Optio alias ipsum possimus quia,COULD,Joe,15,DONE
T10607,Quae tempore repellendus,MUST,Joe,7,DONE
T10608,Corrupti repellat aut quis in voluptas veritatis ex nam,MUST,Natasha,10,DONE
T10609,Suscipit nobis sapiente voluptatum odio rerum sint,WISH,Natasha,7,DONE
T10610,Perferendis deleniti quaerat,SHOULD,Joe,10,TODO
T10611,Sit non dignissimos,WISH,Natasha,3,DONE
T10612,Provident asperiores dicta soluta architecto,WISH,Joe,10,DONE
T10613,Quibusdam nam provident,WISH,Natasha,15,TODO
T10614,Modi sint error voluptatibus ad ducimus vel,WISH,Joe,1,TODO
T10615,Adipisci aliquid hic,COULD,Mike,2,DONE
T10616,Libero laborum beatae autem,COULD,Joe,10,TODO
T10617,Consequuntur quis cum consequuntur eveniet quod atque neque iure,WISH,Joe,10,DONE
T10618,Dicta soluta rem eaque,COULD,Joe,7,DONE
T10619,Provident voluptatibus debitis blanditiis tempore iusto explicabo excepturi,COULD,Mike,10,DONE
T10620,Accusantium voluptate dicta similique corporis,MUST,Natasha,2,DONE
T10621,Cumque dolorem occaecati nostrum illum facere doloremque reprehenderit libero,COULD,Mike,10,TODO
T10622,Ad sequi doloribus dolorem eius natus,WISH,Natasha,7,DONE
T10623,Esse numquam maxime ullam sit non rerum quam tempora,COULD,Mike,7,DONE
T10624,Dignissimos doloribus quas,MUST,Mike,7,DONE
T10625,Debitis nam aliquam deleniti,WISH,Mike,10,DONE
T10626,Veniam quidem recusandae eius,COULD,Joe,15,TODO
T10627,Consectetur dicta animi natus sed voluptates,SHOULD,Natasha,1,DONE
T10628,Voluptatum quisquam officiis,COULD,Joe,1,DONE
T10629,Impedit non,WISH,Natasha,7,DONE
T10630,Itaque nesciunt amet quam magnam iusto,WISH,Natasha,7,TODO
T10631,Suscipit vitae accusantium repellat recusandae quaerat magni dolore aspernatur,COULD,Mike,3,DONE
T10632,Sequi provident officia reprehenderit molestias iure,COULD,Natasha,1,DONE
T10633,Temporibus cumque necessitatibus ut numquam animi,WISH,Joe,15,DONE
T10634,Veritatis saepe distinctio suscipit nihil laudantium,WISH,Joe,1,TODO
T10635,Dignissimos eum vitae non laborum vitae,COULD,Joe,1,DONE
T10636,Quae doloribus,SHOULD,Natasha,1,DONE
T10637,Ut voluptatem porro,MUST,Joe,10,DONE
T10638,Consequatur quam libero sapiente vitae ipsum,COULD,Joe,15,DONE
T10639,Dolores ex totam reprehenderit,WISH,Joe,10,TODO
T10640,Molestias ab cupiditate nihil,WISH,Joe,10,DONE
T10641,Repudiandae ipsa corrupti alias voluptate vitae,COULD,Joe,15,DONE
T10642,Suscipit dicta maiores optio iste dicta adipisci quibusdam,COULD,Natasha,1,TODO
T10643,Nostrum tenetur eligendi debitis numquam odio facilis quasi,WISH,Joe,15,DONE
T10644,Nemo quia ipsa cum,SHOULD,Natasha,2,DONE
T10645,Consequatur libero,WISH,Joe,1,DONE
T10646,Ullam eius velit excepturi possimus,COULD,Mike,1,TODO
T10647,Consequuntur architecto non,COULD,Mike,10,DONE
T10648,Nesciunt neque aspernatur sapiente enim voluptas veritatis dignissimos,SHOULD,Natasha,7,DONE
T10649,Qui voluptates officia,SHOULD,Mike,1,DONE
T10650,Exercitationem nobis ea earum,SHOULD,Joe,1,DONE
T10651,Ratione ullam ratione,SHOULD,Joe,10,DONE
T10652,Assumenda neque molestiae fuga animi architecto,WISH,Joe,10,TODO
T10653,Eum illo aspernatur impedit laudantium,COULD,Natasha,2,DONE
T10654,Voluptates modi,COULD,Joe,2,DONE
T10655,Maiores ipsam officia,COULD,Natasha,10,DONE
T10656,Doloremque ullam culpa,COULD,Joe,7,DONE
T10657,Soluta autem aspernatur animi ab possimus nisi eum,COULD,Joe,1,DONE
T10658,Ea perspiciatis sint soluta fugit debitis,COULD,Natasha,2,DONE
T10659,Reiciendis laudantium accusantium,WISH,Joe,15,DONE
T10660,Asperiores quod tempore similique sapiente quod nemo optio,WISH,Mike,1,TODO
T10661,Laborum autem,SHOULD,Mike,7,DONE
T10662,Ipsa unde earum asperiores,COULD,Natasha,1,DONE
T10663,Ad unde impedit odit fugit provident vel,WISH,Mike,2,DONE
T10664,Delectus molestiae cumque velit velit eum,COULD,Natasha,3,TODO
T10665,Eos molestias,SHOULD,Natasha,1,TODO
T10666,Iusto et fuga eveniet illo laboriosam,SHOULD,Natasha,10,DONE
T10667,Necessitatibus hic tempore nihil fuga,WISH,Mike,1,DONE
T10668,Quia laboriosam quia impedit,WISH,Joe,7,DOING
T10669,Voluptas beatae animi,COULD,Mike,1,DONE
T10670,Nemo aut earum officiis dolorem voluptatem similique,COULD,Mike,15,DONE
T10671,Voluptatem amet optio magni reprehenderit pariatur odio,SHOULD,Mike,10,DOING
T10672,Voluptatibus velit esse,COULD,Joe,1,DOING
T10673,Asperiores sint amet aut eum,WISH,Natasha,1,DONE
T10674,Ipsam nam eaque voluptatibus iure,COULD,Mike,10,DONE
T10675,Nam optio maiores excepturi minus dolorum,SHOULD,Natasha,10,TODO
T10676,Enim rem tempora quae esse,WISH,Mike,1,DONE
T10677,Explicabo tempora dicta,COULD,Joe,10,DONE
T10678,Voluptatum quisquam neque id ea dolores sunt,WISH,Mike,10,DONE
T10679,Asperiores soluta tempore rem maiores ea unde accusantium,SHOULD,Joe,10,DONE
T10680,Quibusdam debitis nostrum,COULD,Mike,1,TODO
T10681,Aspernatur minima beatae voluptates vitae cumque ab non velit vitae,MUST,Joe,10,TODO
T10682,Animi tempora rem quis placeat accusamus sed reprehenderit id,WISH,Mike,15,DONE
T10683,Ipsa facilis fugiat cumque consequatur omnis,SHOULD,Joe,2,DONE
T10684,Consectetur inventore in repellat corrupti itaque,WISH,Joe,7,DONE
T10685,Quibusdam laboriosam,WISH,Natasha,15,DONE
T10686,Architecto doloremque quos quibusdam deserunt accusantium,SHOULD,Joe,1,DONE
T10687,Atque doloribus doloremque consequuntur,MUST,Mike,4,DONE
T10688,Esse itaque laborum omnis,WISH,Natasha,2,DOING
T10689,Quisquam voluptatibus eius,WISH,Joe,2,DONE
T10690,Soluta nisi labore accusamus suscipit quam molestiae quidem,SHOULD,Joe,2,DONE
T10691,Earum atque tempora,COULD,Mike,1,DOING
T10692,Modi repellat molestias,COULD,Natasha,2,DONE
T10693,Natus sapiente commodi exercitationem dolorem facilis deleniti asperiores voluptatem pariatur repudiandae,COULD,Joe,10,DOING
T10694,Eius in ducimus nostrum porro,WISH,Joe,10,DOING
T10695,Hic minus perspiciatis vero,COULD,Natasha,1,DONE
T10696,Ipsa nesciunt sequi quae voluptatibus quis ducimus magnam itaque,WISH,Joe,2,TODO
T10697,Voluptatum ullam,WISH,Joe,10,DONE
T10698,Minus inventore explicabo ut inventore repudiandae tempore recusandae amet veritatis,COULD,Mike,1,TODO
T10699,Nostrum amet id commodi commodi minima,WISH,Joe,1,DONE
T10700,Labore animi placeat provident occaecati voluptatem eligendi harum recusandae,WISH,Mike,15,DONE
T10701,Ad ipsum fugiat reiciendis dolor rerum recusandae,COULD,Natasha,1,TODO
T10702,Sequi ea doloremque eum accusantium,WISH,Joe,10,DONE
T10703,Itaque impedit eligendi aliquam optio vel,COULD,Joe,15,DONE
T10704,Tempore possimus,WISH,Natasha,1,DOING
T10705,Reiciendis aliquid assumenda consectetur doloribus,WISH,Joe,1,DONE
T10706,Recusandae quam reprehenderit,WISH,Joe,1,DONE
T10707,Aliquam repudiandae officiis vero quo placeat,WISH,Natasha,10,DONE
T10708,Sit culpa delectus,COULD,Natasha,15,DONE
T10709,Necessitatibus hic enim dolor quia,WISH,Mike,15,DONE
T10710,Est minima natus voluptatem nam quae animi ratione,COULD,Joe,10,DONE
T10711,Consequatur sunt,WISH,Joe,1,DONE
T10712,Qui corrupti,SHOULD,Mike,7,DONE
T10713,Enim distinctio,WISH,Joe,10,DONE
T10714,Ipsa aspernatur vel ad voluptatem reiciendis doloremque sequi temporibus,WISH,Natasha,7,DOING
T10715,Illo quas dolore dicta fuga,COULD,Natasha,15,DONE
T10716,Sunt fuga laudantium,WISH,Natasha,1,DONE
T10717,Laboriosam nemo recusandae blanditiis suscipit fuga distinctio enim odit,WISH,Mike,1,DONE
T10718,Explicabo impedit reiciendis eius quasi dolorum velit sit,SHOULD,Joe,15,DONE
T10719,Ducimus temporibus,SHOULD,Mike,2,DONE
T10720,Voluptatibus quia commodi ex,WISH,Mike,2,DONE
T10721,Dicta minus assumenda reprehenderit,SHOULD,Joe,1,DONE
T10722,Dicta modi accusamus minus magnam nobis hic,WISH,Natasha,15,TODO
T10723,Saepe culpa corrupti tenetur explicabo tempora,WISH,Natasha,2,DONE
T10724,Assumenda perferendis facilis,SHOULD,Joe,7,DONE
T10725,Consequuntur recusandae minima ad ea impedit,WISH,Joe,15,DOING
T10726,Quo modi eligendi ab repudiandae dolores,COULD,Joe,15,TODO
T10727,Molestiae beatae,SHOULD,Joe,2,DONE
T10728,Sequi perspiciatis,COULD,Joe,10,TODO
T10729,Inventore et quo accusantium maxime,WISH,Joe,10,DONE
T10730,Animi eum quibusdam fugiat,WISH,Natasha,1,DONE
T10731,Inventore tenetur dolorum nesciunt sequi tempora,SHOULD,Natasha,1,TODO
T10732,Repellat veniam assumenda ipsam,SHOULD,Mike,1,DONE
T10733,Consequatur enim magni culpa ut cupiditate,WISH,Joe,1,TODO
T10734,Id ex dolorum deserunt tempora ab,SHOULD,Joe,10,DONE
T10735,Quas velit eius voluptates,COULD,Joe,10,TODO
T10736,Earum incidunt quo,WISH,Mike,7,DONE
T10737,Cumque quis expedita,MUST,Joe,7,TODO
T10738,Maxime commodi nihil pariatur iste modi modi rerum est,MUST,Joe,10,TODO
T10739,Quasi est neque dolore maxime debitis animi repellendus,SHOULD,Mike,7,DONE
T10740,Doloribus velit dolor laborum reiciendis,WISH,Joe,2,DONE
T10741,Voluptas ipsum velit consectetur,WISH,Mike,7,DONE
T10742,Libero atque esse totam ea provident non,COULD,Natasha,10,DONE
T10743,Error itaque,SHOULD,Mike,15,TODO
T10744,Assumenda molestias nostrum placeat quisquam libero enim quibusdam eligendi repellat,WISH,Natasha,15,DONE
T10745,Minima iste vitae ipsam,WISH,Mike,2,DONE
T10746,Nesciunt non nam eligendi ipsum possimus,MUST,Natasha,2,DOING
T10747,Ab cupiditate vitae,COULD,Natasha,15,DONE
T10748,Quasi eligendi fuga saepe dolor recusandae itaque,WISH,Joe,10,DONE
T10749,Cupiditate quibusdam reprehenderit harum asperiores,COULD,Natasha,1,DONE
T10750,Natus nisi ad,MUST,Mike,15,DONE
T10751,Veniam facilis quia amet veritatis eius ut,SHOULD,Natasha,10,DOING
T10752,Repellendus possimus,WISH,Joe,7,DONE
T10753,Consequatur sint architecto sunt,COULD,Joe,2,TODO
T10754,Vero tempora cumque eum fugit praesentium libero ducimus occaecati,COULD,Mike,7,DONE
T10755,Omnis nam blanditiis accusantium impedit laudantium fuga reiciendis molestias,WISH,Natasha,10,DONE
T10756,Sapiente mollitia a repudiandae tenetur assumenda sapiente adipisci mollitia,WISH,Joe,1,TODO
T10757,Alias delectus dicta,SHOULD,Joe,15,TODO
T10758,Ipsum eligendi perferendis,SHOULD,Joe,7,TODO
T10759,Molestias at quibusdam adipisci,WISH,Natasha,10,TODO
T10760,Laborum incidunt doloremque unde dolor delectus,SHOULD,Natasha,2,TODO
T10761,Quidem eligendi id ea,SHOULD,Mike,1,DONE
T10762,Voluptatem vitae expedita illo totam enim,SHOULD,Natasha,10,DONE
T10763,Ipsum expedita,WISH,Joe,10,TODO
T10764,Nemo ducimus modi alias optio ipsum,COULD,Joe,2,DONE
T10765,Modi id,COULD,Joe,3,DONE
T10766,Eius doloribus et assumenda suscipit,SHOULD,Natasha,1,DONE
T10767,Eaque totam perferendis quod aspernatur neque dolorum ut laboriosam,WISH,Natasha,2,DOING
T10768,Cupiditate dolor exercitationem harum error,COULD,Joe,15,DONE
T10769,Nobis nesciunt similique deserunt eveniet distinctio eligendi corrupti quod,COULD,Mike,1,DONE
T10770,Illum qui quo perspiciatis modi vel,WISH,Natasha,10,TODO
T10771,Distinctio numquam architecto a ad sunt laboriosam facilis id eaque,WISH,Natasha,4,DONE
T10772,Totam labore quod repudiandae,COULD,Mike,15,DOING
T10773,Nostrum ipsa porro praesentium adipisci autem,COULD,Joe,7,DONE
T10774,Aut corporis animi maiores rem,SHOULD,Joe,2,DONE
T10775,Ullam blanditiis veniam error ratione,WISH,Joe,1,DONE
T10776,Optio maxime assumenda culpa ad similique expedita,SHOULD,Natasha,15,DONE
T10777,Sunt repellendus ut non accusamus,SHOULD,Joe,10,DONE
T10778,Fugiat ex aut,COULD,Joe,10,DONE
T10779,Et quia corrupti,WISH,Joe,2,DONE
T10780,Fugit sed iste inventore distinctio repellat quos sunt ex,WISH,Natasha,7,DONE
T10781,Debitis quibusdam consectetur voluptate,SHOULD,Natasha,7,DONE
T10782,Veniam,COULD,Joe,15,DONE
T10783,Nulla culpa delectus eos facere,WISH,Natasha,10,DONE
T10784,Officiis ut labore repellat temporibus,SHOULD,Joe,10,TODO
T10785,Debitis corporis dignissimos deserunt quasi,WISH,Mike,15,TODO
T10786,Quas occaecati,SHOULD,Mike,10,DONE
T10787,Inventore culpa et quo,WISH,Joe,2,DONE
T10788,A animi minima neque voluptas,COULD,Joe,2,DOING
T10789,Commodi vel labore expedita,COULD,Joe,10,TODO
T10790,Repudiandae quo quod,COULD,Joe,2,DONE
T10791,Quidem officiis harum non provident qui excepturi,COULD,Joe,10,DONE
T10792,Ex ut natus,COULD,Natasha,7,DONE
T10793,Cupiditate labore tempore,SHOULD,Joe,1,DONE
T10794,Consectetur unde facere,COULD,Natasha,1,DONE
T10795,Non facilis dolore hic sit reprehenderit ex facere sapiente,WISH,Natasha,10,DOING
T10796,Cumque corrupti magnam minima,COULD,Natasha,7,DONE
T10797,Quas repellendus labore quidem incidunt praesentium,WISH,Joe,15,DONE
T10798,Dolorem ducimus error voluptatibus enim dicta quibusdam a,COULD,Natasha,1,DONE
T10799,Nobis natus quae necessitatibus aspernatur,WISH,Natasha,15,DOING
T10800,Aspernatur totam veritatis minima veritatis placeat illo,SHOULD,Joe,10,DONE
T10801,Nesciunt pariatur accusantium,SHOULD,Joe,2,DONE
T10802,Debitis atque alias magnam,SHOULD,Natasha,15,DONE
T10803,Cum quos eveniet tenetur cupiditate,COULD,Joe,2,TODO
T10804,Sequi animi nemo ducimus,SHOULD,Joe,2,DONE
T10805,Et reiciendis,WISH,Joe,2,DONE
T10806,Numquam corrupti aliquam eos,COULD,Natasha,2,DONE
T10807,Tempore repellendus dolor nulla eveniet esse,WISH,Natasha,15,DONE
T10808,Assumenda ab quidem ea,MUST,Joe,7,TODO
T10809,Tenetur magni accusantium numquam,COULD,Joe,10,DONE
T10810,Consequatur ipsam a eveniet ab voluptate eligendi quidem,COULD,Mike,2,DONE
T10811,Ipsam molestias ipsum odit doloremque beatae assumenda occaecati ipsum,WISH,Mike,15,DONE
T10812,Sint quia officiis ullam voluptate,COULD,Mike,3,DONE
T10813,Aut culpa perferendis molestiae veritatis,COULD,Joe,10,DONE
T10814,Molestias officia officiis eos qui commodi,WISH,Joe,7,DONE
T10815,Voluptas corrupti minus laudantium facere,COULD,Natasha,7,TODO
T10816,Corrupti dolore doloremque veniam,WISH,Joe,10,TODO
T10817,Minus nostrum voluptatum,WISH,Joe,10,DONE
T10818,Dolore molestias sit odio suscipit accusantium ipsam,COULD,Joe,2,DONE
T10819,Ut voluptate cupiditate,WISH,Joe,15,DONE
T10820,Dolorum cum vero atque quisquam debitis,SHOULD,Natasha,10,DONE
T10821,Ducimus sed vel facere doloribus ex voluptates sapiente,COULD,Natasha,1,DONE
T10822,Assumenda omnis eveniet perferendis,WISH,Natasha,1,TODO
T10823,Beatae necessitatibus reprehenderit ipsam recusandae labore nihil,COULD,Mike,2,DONE
T10824,Voluptatibus praesentium asperiores id dolorem reiciendis ducimus cupiditate possimus,WISH,Joe,7,DONE
T10825,Laudantium odit porro,MUST,Natasha,1,DONE
T10826,Reiciendis architecto expedita,WISH,Natasha,1,DOING
T10827,Incidunt ea modi quae sunt,WISH,Joe,7,DONE
T10828,Sequi facilis maxime quam iure odio quae temporibus,SHOULD,Joe,10,DONE
T10829,Beatae voluptate dolor modi,MUST,Natasha,1,DONE
T10830,Nulla perspiciatis ipsam similique fugiat ullam dolore veritatis,COULD,Joe,10,DONE
T10831,Aliquam consectetur sequi,COULD,Natasha,15,DONE
T10832,Vero dolorum quae deserunt dolor repellendus illum eligendi,COULD,Joe,10,DONE
T10833,Rerum non consequatur voluptate placeat,COULD,Natasha,10,DONE
T10834,Amet accusamus iusto ex magnam,WISH,Joe,10,DONE
T10835,Impedit quia dignissimos a autem esse ratione,SHOULD,Mike,10,DONE
T10836,Error eos quaerat ipsam inventore,WISH,Joe,15,TODO
T10837,Dicta eum,WISH,Mike,7,DONE
T10838,Tenetur quas nesciunt ullam aliquid libero fugiat unde,COULD,Natasha,10,DONE
T10839,Dicta assumenda voluptatibus,COULD,Natasha,2,DONE
T10840,Consequuntur minus impedit ab accusantium commodi eum tenetur ducimus,COULD,Natasha,15,DONE
T10841,Sequi beatae atque voluptatem harum quisquam rerum nam,WISH,Natasha,10,DONE
T10842,Optio facilis quo corrupti,COULD,Joe,1,DONE
T10843,Quae voluptatibus eum nemo ducimus,WISH,Mike,2,DONE
T10844,Illo fugit tempora odit nam ullam error,COULD,Natasha,1,DONE
T10845,Corrupti aut possimus culpa quasi voluptates quasi officia,SHOULD,Joe,10,TODO
T10846,Cupiditate iste maiores,COULD,Mike,15,DONE
T10847,Rem repellat quisquam,WISH,Joe,2,TODO
T10848,Nisi natus maxime inventore voluptas sit dolorem voluptatem,SHOULD,Joe,3,TODO
T10849,Error occaecati accusantium numquam,COULD,Joe,2,DONE
T10850,Nesciunt totam alias eaque sequi,COULD,Natasha,2,DONE
T10851,Perferendis placeat impedit soluta tenetur,WISH,Joe,1,DONE
T10852,Eligendi amet id dolorem sed velit doloribus,WISH,Natasha,10,DONE
T10853,Voluptatum sit voluptatum in,WISH,Joe,15,DONE
T10854,Sed,SHOULD,Joe,10,DONE
T10855,Veniam officia impedit sunt,SHOULD,Joe,15,DONE
T10856,Repellat nisi itaque suscipit aliquam,SHOULD,Natasha,1,DONE
T10857,Delectus aut,WISH,Joe,10,TODO
T10858,Laboriosam harum,WISH,Joe,10,DONE
T10859,Saepe praesentium,SHOULD,Natasha,15,DONE
T10860,Veritatis eius cupiditate tempore magni nihil molestias,WISH,Mike,2,TODO
T10861,Accusamus necessitatibus excepturi est deleniti,SHOULD,Mike,1,DONE
T10862,Incidunt tempore nemo voluptatem qui ipsa suscipit,COULD,Natasha,10,DONE
T10863,Alias inventore voluptatum laborum quaerat quibusdam,COULD,Mike,1,DONE
T10864,Aperiam porro beatae atque sint unde,COULD,Joe,15,TODO
T10865,Soluta hic illum dicta,COULD,Joe,1,DONE
T10866,Praesentium fugit expedita,WISH,Joe,10,DONE
T10867,Totam ut fugiat aut ad dolor voluptatibus,WISH,Joe,15,DONE
T10868,Cum repudiandae nobis voluptatem magni eius cupiditate ad,WISH,Joe,1,DONE
T10869,Ipsa ullam explicabo,COULD,Joe,7,DONE
T10870,Voluptas aliquid exercitationem,SHOULD,Joe,2,DONE
T10871,Accusamus quibusdam perspiciatis quos totam,COULD,Joe,2,DONE
T10872,Eaque voluptatum voluptates dolor eum,SHOULD,Natasha,2,DONE
T10873,Tempore maiores,WISH,Natasha,1,DOING
T10874,Eos iure ullam rerum cum impedit est,WISH,Joe,15,DOING
T10875,Deleniti,COULD,Natasha,2,DONE
T10876,Totam aperiam nulla molestias nemo,MUST,Joe,10,DONE
T10877,Vitae placeat magni voluptate voluptatum soluta rem nulla,COULD,Joe,15,DONE
T10878,Accusamus excepturi odio dolorem iure velit blanditiis,COULD,Joe,10,DONE
T10879,Saepe hic porro mollitia aliquid assumenda minima at,WISH,Natasha,7,DONE
T10880,In debitis iure,WISH,Natasha,2,DONE
T10881,Ut eaque assumenda libero eius accusantium nihil,WISH,Joe,2,DONE
T10882,Enim accusantium laudantium voluptas minus animi accusamus facilis,COULD,Natasha,15,DONE
T10883,Sit voluptatum ipsum sed,SHOULD,Joe,10,DONE
T10884,Sint repellendus necessitatibus aliquam soluta,WISH,Joe,15,DONE
T10885,Velit nostrum quam non,WISH,Joe,1,DOING
T10886,Recusandae dolore sapiente quo,COULD,Joe,15,DONE
T10887,Ratione odio amet,WISH,Mike,10,DONE
T10888,Voluptates a perferendis quidem vitae suscipit occaecati ex,SHOULD,Joe,10,DONE
T10889,Pariatur adipisci porro architecto eius deleniti doloremque eius,MUST,Joe,2,DONE
T10890,Expedita minus nam dolorum,COULD,Joe,2,DONE
T10891,Id error quia reiciendis,SHOULD,Joe,2,DONE
T10892,Nostrum aperiam quo vel,WISH,Joe,15,TODO
T10893,Cum maxime nisi necessitatibus excepturi ipsam,WISH,Joe,10,DONE
T10894,Soluta rerum,COULD,Natasha,15,DONE
T10895,Dolorum sit ab,SHOULD,Mike,15,DONE
T10896,Dolorum,WISH,Natasha,15,DONE
T10897,Itaque doloremque amet rem at deleniti iste vel exercitationem,WISH,Mike,2,DOING
T10898,Perferendis soluta a eveniet commodi iure optio dicta,SHOULD,Joe,10,DONE
T10899,Minus at vero asperiores,COULD,Natasha,10,DONE
T10900,Natus eius eum natus veritatis pariatur officiis similique sunt tenetur,SHOULD,Natasha,15,DONE
T10901,Voluptatibus deserunt amet mollitia sunt,WISH,Joe,2,DONE
T10902,At,COULD,Natasha,1,TODO
T10903,Asperiores officiis iure explicabo amet,COULD,Natasha,10,DONE
T10904,Alias distinctio libero magnam porro similique alias incidunt eaque,COULD,Mike,2,DONE
T10905,Tempore ratione magni fuga,COULD,Joe,7,DOING
T10906,Ducimus,COULD,Joe,1,DONE
T10907,Debitis quidem,COULD,Mike,1,DONE
T10908,Nam eos facere laborum inventore ad dolorum earum,WISH,Joe,15,TODO
T10909,Asperiores vel nesciunt eaque aspernatur,COULD,Joe,10,TODO
T10910,Doloribus neque magni modi culpa neque,COULD,Natasha,7,DONE
T10911,Officiis quidem cupiditate iusto,COULD,Mike,4,DONE
T10912,Error necessitatibus quod ipsam cupiditate perferendis veritatis magnam nobis,WISH,Joe,15,TODO
T10913,Facilis exercitationem fugiat quam temporibus,MUST,Joe,1,DONE
T10914,Quis ratione,SHOULD,Natasha,10,DONE
T10915,Necessitatibus in nisi optio molestiae explicabo,SHOULD,Natasha,15,DONE
T10916,Pariatur fuga ut exercitationem,SHOULD,Natasha,1,DONE
T10917,Dolores aspernatur adipisci,COULD,Natasha,15,DONE
T10918,Architecto harum voluptatibus quis ducimus vitae libero ducimus,COULD,Joe,15,TODO
